artifact_role	candidate_id	selection_status	cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	n_prompts	f_point	f_lo	f_hi
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_attr	pearson_r2	446	172	0.004228101602375826	8.70591026334331e-06	0.03863438059874037
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	879	354	-0.03827420487487182	-0.1027604928612289	0.027783035544560502
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	879	354	0.0009167705439943712	9.556389584634294e-07	0.008986830214464721
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	gpt-4o	gpt-4-1	F_attr	spearman	847	303	0.04738327209934584	-0.029892173491340795	0.12628313708886785
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	gpt-4o	gpt-4-1	F_attr	pearson_r2	847	303	0.003062508194127011	8.761687468806514e-06	0.018496338995990243
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr	spearman	1281	497	0.0031227908825686096	-0.05364384940270483	0.06489231113339651
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	1281	497	0.001302856291299613	2.150165981127613e-06	0.01359915229203325
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_attr	spearman	873	318	0.10608677964393476	0.035515865030346816	0.17477496512275165
analysis	not_applicable	not_applicable	paper	hosted_hosted	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	entailment_minus_neutral	entailment_minus_neutral	not_applicable	available		drop	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	873	318	0.005605335181831558	8.834848714709381e-05	0.019566660518537685
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_rollout	spearman	4000	1000	0.7241905079628889	0.7199063925645386	0.7283948579134625
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.8229167274990864	0.8214219766288016	0.8244184171599883
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_rollout	spearman	4000	1000	0.8696770019839254	0.864232482992572	0.8752213278378888
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.5972148887957092	0.5960419406792131	0.5985772590487125
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_rollout	spearman	4000	1000	0.7687360551949259	0.7654412399547019	0.7715932191921819
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.7605638870001385	0.7595421009442684	0.7615776207609055
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_rollout	spearman	4000	1000	0.7465923452782507	0.7425189713777629	0.7507011532609854
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.6003666074415911	0.5988854347189136	0.6019564488811253
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_rollout	spearman	4000	1000	0.7181987699547543	0.7094445747156173	0.7261489745444858
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.21342268989146307	0.2121924106518721	0.21462758376720423
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_rollout	spearman	4000	1000	0.9427980084873755	0.9391039089632355	0.9464482981412359
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.9746669783263656	0.9730819221364528	0.9761559800440663
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_rollout	spearman	4000	1000	0.9519227063522905	0.94798943446676	0.9559225347049141
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.9171717440762267	0.9153742690595522	0.9191351883633966
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attn_rollout	spearman	4000	1000	0.7059636513139123	0.7002292380014196	0.7118503474578421
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.14609628066755045	0.1451166011496776	0.14710587742559428
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attn_rollout	spearman	4000	1000	0.713998925537839	0.706514087134779	0.7208351579432684
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.05147628725201223	0.05070585696253481	0.05217086172896968
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attn_rollout	spearman	4000	1000	0.963391328694617	0.9602064732670584	0.966385137651822
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attn_rollout	pearson_r2	4000	1000	0.9483631972858096	0.9462029749757253	0.950457966928906
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_mean	spearman	4000	1000	0.8870713540715641	0.8829827959151925	0.8914137028954671
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9572142545816829	0.9565232641455463	0.9578858121125742
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_mean	spearman	4000	1000	0.8402749225961293	0.834608112133085	0.8459459289347423
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9933801666560349	0.9930626127601365	0.9936711046513729
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_mean	spearman	4000	1000	0.8096419182632542	0.8043280709697609	0.8148480608583426
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9960159844229396	0.9957493660293418	0.9962475724446325
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_mean	spearman	4000	1000	0.821267048854073	0.8164014231141393	0.8259865604401819
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9962910963801657	0.9960707927503922	0.9964927570256116
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_mean	spearman	4000	1000	0.8086433166126608	0.8041385479945872	0.8126182507659196
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9564872911063548	0.9559189756221337	0.9570871241828222
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_mean	spearman	4000	1000	0.819772587080967	0.8152462838938211	0.8240888093986616
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9512759908610522	0.9506763800214951	0.9519059548227596
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_mean	spearman	4000	1000	0.8162911454123973	0.8120947868616408	0.8204154796362785
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9545309027629276	0.9539631593835656	0.9551225119829867
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attn_mean	spearman	4000	1000	0.9264502790287089	0.9226660479640509	0.9306661687904213
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9939340417247912	0.9936724826063033	0.9941999476903417
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attn_mean	spearman	4000	1000	0.9205469952797031	0.916693417068225	0.9245942141747888
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attn_mean	pearson_r2	4000	1000	0.996024038292768	0.9957682646408808	0.9962754230351726
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attn_mean	spearman	4000	1000	0.9430428839258231	0.9397826651088809	0.9461710125875019
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attn_mean	pearson_r2	4000	1000	0.9966085672068835	0.9963506852315427	0.9968374713636677
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_max	spearman	4000	1000	0.6836759567901571	0.6729599865921985	0.6936501720413826
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_max	pearson_r2	4000	1000	0.9599236454217672	0.9579842017497594	0.9619184958908642
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_max	spearman	4000	1000	0.7466732921530063	0.7346743941026957	0.7583039763327263
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_max	pearson_r2	4000	1000	0.9687216109968138	0.9671987929676397	0.9702367494758852
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_max	spearman	4000	1000	0.7376959400860977	0.7272356702269783	0.7476541750638435
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_max	pearson_r2	4000	1000	0.9663989582379278	0.9650283827138131	0.9678477965727234
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_max	spearman	4000	1000	0.755388626591056	0.7461943485151732	0.764160992925649
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_max	pearson_r2	4000	1000	0.9716095033737848	0.9703516221220138	0.9728538239434966
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_max	spearman	4000	1000	0.37436749591222895	0.3723254691422187	0.3763368428858541
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_max	pearson_r2	4000	1000	0.9529696505573049	0.9517092590921383	0.954110764184742
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_max	spearman	4000	1000	0.38566345788018447	0.38295495352129444	0.38833013136555145
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_max	pearson_r2	4000	1000	0.9690799329825761	0.9681033057005116	0.969955279344535
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_max	spearman	4000	1000	0.4306338771310937	0.4247144749436373	0.4367909664756623
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_max	pearson_r2	4000	1000	0.9758969908957674	0.9752187539845363	0.9764928720760061
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attn_max	spearman	4000	1000	0.9360247172596261	0.933969320038339	0.9381949229258021
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attn_max	pearson_r2	4000	1000	0.9797251070295803	0.9784855462496308	0.9810452822658268
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attn_max	spearman	4000	1000	0.9232132876500463	0.9200735897627703	0.9263224099833274
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attn_max	pearson_r2	4000	1000	0.9800880645006834	0.9789496537373108	0.9811896058473274
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attn_max	spearman	4000	1000	0.9318863801882832	0.9285069448070068	0.9351259055691956
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attn_max	pearson_r2	4000	1000	0.9911254872530628	0.9903948476881853	0.9918007282171677
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_mag	spearman	4000	1000	0.7819683804845232	0.7739050369097028	0.7896119069861174
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_mag	pearson_r2	4000	1000	0.9816671102549066	0.9805215583532904	0.9827757165451652
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_mag	spearman	4000	1000	0.6840158861516595	0.671775390191685	0.6960584039033709
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_mag	pearson_r2	4000	1000	0.976668823374549	0.9752898427070498	0.9780511774110471
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_mag	spearman	4000	1000	0.8052878670937175	0.7958131883143484	0.8147337963209286
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_mag	pearson_r2	4000	1000	0.9809857927726554	0.9798605893524073	0.9820576598443527
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_mag	spearman	4000	1000	0.7240089479741876	0.7148388187303717	0.7332049151045321
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_mag	pearson_r2	4000	1000	0.976335208294919	0.9750126674435324	0.977594935025351
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	system	system	system_segment_coordinates_from_full_dialog	entailment_neutral	entailment_neutral	not_applicable	not_applicable	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_mag	spearman	4000	1000	0.6693392690409394	0.6558204632947545	0.6817971644709989
